,Organic Phase Initial Conditions,,,,,,,Aqueous Phase Initial Conditions,,,,External Conditions,Results,Log_D
6444,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,2,298.15,2.00750469,0.302656569
6445,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,3,298.15,5.15947467,0.712605485
6446,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,6,298.15,24.5028143,1.389215969
6447,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,0.5,298.15,0.45028143,-0.346515963
6448,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,1,298.15,2.68292683,0.428608829
6449,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,2,298.15,1.89493433,0.277594164
6450,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,3,298.15,3.33958724,0.523692793
6451,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,6,298.15,30.2814259,1.481176321
6452,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,0.5,298.15,1.35084428,0.130605288
6453,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,1,298.15,3.4521576,0.538090614
6454,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,2,298.15,2.92682927,0.46639739
6455,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,3,298.15,5.21575985,0.717317587
6456,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,6,298.15,25.9099437,1.413466469
6457,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,0.5,298.15,0.56285178,-0.249605956
6458,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,1,298.15,2.43902439,0.387216143
6459,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,2,298.15,1.91369606,0.281872963
6460,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,3,298.15,3.93996248,0.595492086
6461,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,1-octanol,,1,0,Np(IV),0.000000001,HNO3,6,298.15,24.9155722,1.396470865
6462,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,0.5,298.15,0.08495697,-1.070800985
6463,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,1,298.15,0.29338296,-0.532565114
6464,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,2,298.15,0.92714251,-0.032853506
6465,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,3,298.15,1.35734265,0.132689496
6466,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,6,298.15,2.497777,0.397553662
6467,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,0.5,298.15,0.07327733,-1.135030363
6468,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,1,298.15,0.22330368,-0.65110412
6469,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,2,298.15,0.70022599,-0.154761774
6470,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,3,298.15,1.17714251,0.070829044
6471,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,6,298.15,0.85261578,-0.069246634
6472,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,0.5,298.15,0.21677148,-0.663997857
6473,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,1,298.15,0.71718698,-0.144367603
6474,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,2,298.15,1.74471792,0.241725222
6475,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,3,298.15,2.10817799,0.323907275
6476,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,6,298.15,2.18743159,0.33993448
6477,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,0.5,298.15,0.07828362,-1.1063291
6478,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,1,298.15,0.25166997,-0.599168603
6479,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,2,298.15,0.80033356,-0.096728972
6480,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,3,298.15,1.15044764,0.060866858
6481,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,1-octanol,,1,0,Th(IV),0.000000001,HNO3,6,298.15,2.31757614,0.365034011
6482,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,3,298.15,1.1366782,0.055637531
6483,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.6,0.4,Np(IV),0.000000001,HNO3,3,298.15,1.44348328,0.159411758
6484,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.5,0.5,Np(IV),0.000000001,HNO3,3,298.15,1.76643599,0.247097905
6485,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.4,0.6,Np(IV),0.000000001,HNO3,3,298.15,1.97404844,0.295357805
6486,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.2,0.8,Np(IV),0.000000001,HNO3,3,298.15,2.19088812,0.3406202
6487,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,3,298.15,1.61880046,0.209193319
6488,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.6,0.4,Np(IV),0.000000001,HNO3,3,298.15,1.73644752,0.239661662
6489,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.5,0.5,Np(IV),0.000000001,HNO3,3,298.15,1.85409458,0.268131884
6490,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.4,0.6,Np(IV),0.000000001,HNO3,3,298.15,2.20011534,0.342445449
6491,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.2,0.8,Np(IV),0.000000001,HNO3,3,298.15,2.42848904,0.385336148
6492,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,3,298.15,3.43656286,0.536124292
6493,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.6,0.4,Np(IV),0.000000001,HNO3,3,298.15,4.19088812,0.622306067
6494,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.5,0.5,Np(IV),0.000000001,HNO3,3,298.15,4.35467128,0.638955377
6495,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.4,0.6,Np(IV),0.000000001,HNO3,3,298.15,4.43310265,0.646707788
6496,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.2,0.8,Np(IV),0.000000001,HNO3,3,298.15,4.40080738,0.64353236
6497,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,3,298.15,1.83564014,0.263787546
6498,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.6,0.4,Np(IV),0.000000001,HNO3,3,298.15,1.955594,0.291278696
6499,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.5,0.5,Np(IV),0.000000001,HNO3,3,298.15,1.97404844,0.295357805
6500,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.4,0.6,Np(IV),0.000000001,HNO3,3,298.15,2.12168397,0.326680695
6501,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.2,0.8,Np(IV),0.000000001,HNO3,3,298.15,2.50461361,0.398740736
6502,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Th(IV),0.000000001,HNO3,3,298.15,0.4441371,-0.352482947
6503,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.6,0.4,Th(IV),0.000000001,HNO3,3,298.15,0.61130487,-0.213742144
6504,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.5,0.5,Th(IV),0.000000001,HNO3,3,298.15,0.6594107,-0.18084401
6505,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.4,0.6,Th(IV),0.000000001,HNO3,3,298.15,0.69188214,-0.15996788
6506,1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.2,0.8,Th(IV),0.000000001,HNO3,3,298.15,0.76043295,-0.118939073
6507,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Th(IV),0.000000001,HNO3,3,298.15,0.42489477,-0.371718615
6508,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.6,0.4,Th(IV),0.000000001,HNO3,3,298.15,0.46578473,-0.331814753
6509,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.5,0.5,Th(IV),0.000000001,HNO3,3,298.15,0.46097414,-0.336323437
6510,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.4,0.6,Th(IV),0.000000001,HNO3,3,298.15,0.48622971,-0.313158508
6511,1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.2,0.8,Th(IV),0.000000001,HNO3,3,298.15,0.4730006,-0.325138308
6512,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Th(IV),0.000000001,HNO3,3,298.15,0.91557426,-0.038306425
6513,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.6,0.4,Th(IV),0.000000001,HNO3,3,298.15,1.04906795,0.020803619
6514,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.5,0.5,Th(IV),0.000000001,HNO3,3,298.15,1.02260974,0.009709925
6515,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.4,0.6,Th(IV),0.000000001,HNO3,3,298.15,1.03583885,0.015292196
6516,1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.2,0.8,Th(IV),0.000000001,HNO3,3,298.15,1.02381239,0.010220381
6517,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Th(IV),0.000000001,HNO3,3,298.15,0.51809982,-0.285586559
6518,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.6,0.4,Th(IV),0.000000001,HNO3,3,298.15,0.54155141,-0.266360309
6519,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.5,0.5,Th(IV),0.000000001,HNO3,3,298.15,0.56620565,-0.247025801
6520,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.4,0.6,Th(IV),0.000000001,HNO3,3,298.15,0.58244137,-0.234747785
6521,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.2,0.8,Th(IV),0.000000001,HNO3,3,298.15,0.53553818,-0.271209562
6522,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.09968932,n-dodecane,,1,0,Am(III),0,HNO3,5.3,295.15,0.00394625,-2.403815405
6523,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.19921605,n-dodecane,,1,0,Am(III),0,HNO3,5.3,295.15,0.02567878,-1.590425613
6524,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.29900309,n-dodecane,,1,0,Am(III),0,HNO3,5.3,295.15,0.08336706,-1.079005514
6525,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.39934785,n-dodecane,,1,0,Am(III),0,HNO3,5.3,295.15,0.26396816,-0.578448455
6526,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.50040809,n-dodecane,,1,0,Am(III),0,HNO3,5.3,295.15,0.63821137,-0.195035463
6527,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.09922512,n-dodecane,,1,0,Cm(III),0,HNO3,5.3,295.15,0.00099285,-3.00311636
6528,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.19952623,n-dodecane,,1,0,Cm(III),0,HNO3,5.3,295.15,0.0124158,-1.906025292
6529,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.29946864,n-dodecane,,1,0,Cm(III),0,HNO3,5.3,295.15,0.04863567,-1.313045097
6530,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.39934785,n-dodecane,,1,0,Cm(III),0,HNO3,5.3,295.15,0.16172814,-0.791214408
6531,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.50040809,n-dodecane,,1,0,Cm(III),0,HNO3,5.3,295.15,0.39745758,-0.400709216
6532,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.09953435,n-dodecane,,1,0,Pu(III),0,HNO3,5.3,295.15,0.78995144,-0.102399605
6533,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.19921605,n-dodecane,,1,0,Pu(III),0,HNO3,5.3,295.15,29.7443344,1.473404255
6534,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.30040192,n-dodecane,,1,0,Pu(III),0,HNO3,5.3,295.15,58.2069819,1.764975081
6535,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.39934785,n-dodecane,,1,0,Pu(III),0,HNO3,5.3,295.15,104.916143,2.020842316
6536,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.49963016,n-dodecane,,1,0,Pu(III),0,HNO3,5.3,295.15,324.067369,2.510635303
6537,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.09937961,n-dodecane,,1,0,Am(III),0,HNO3,7.4,295.15,0.01995969,-1.699846208
6538,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.19921605,n-dodecane,,1,0,Am(III),0,HNO3,7.4,295.15,0.16239976,-0.789414617
6539,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.29900309,n-dodecane,,1,0,Am(III),0,HNO3,7.4,295.15,0.45212679,-0.344739759
6540,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.39872703,n-dodecane,,1,0,Am(III),0,HNO3,7.4,295.15,0.71561386,-0.145321257
6541,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.49807793,n-dodecane,,1,0,Am(III),0,HNO3,7.4,295.15,1.07811343,0.032664456
6542,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.09953435,n-dodecane,,1,0,Cm(III),0,HNO3,7.4,295.15,0.00956213,-2.019445356
6543,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.19921605,n-dodecane,,1,0,Cm(III),0,HNO3,7.4,295.15,0.11805682,-0.927908919
6544,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.29900309,n-dodecane,,1,0,Cm(III),0,HNO3,7.4,295.15,0.31293858,-0.504540892
6545,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.39996964,n-dodecane,,1,0,Cm(III),0,HNO3,7.4,295.15,0.49128383,-0.30866753
6546,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.49807793,n-dodecane,,1,0,Cm(III),0,HNO3,7.4,295.15,0.67647178,-0.169750316
6547,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.09937961,n-dodecane,,1,0,Pu(III),0,HNO3,7.4,295.15,2.74118214,0.437937894
6548,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.19921605,n-dodecane,,1,0,Pu(III),0,HNO3,7.4,295.15,21.762865,1.337716068
6549,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.29946864,n-dodecane,,1,0,Pu(III),0,HNO3,7.4,295.15,60.0956152,1.778842785
6550,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.39872703,n-dodecane,,1,0,Pu(III),0,HNO3,7.4,295.15,97.4791417,1.988911697
6551,1,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.49885344,n-dodecane,,1,0,Pu(III),0,HNO3,7.4,295.15,210.450717,2.32315041
6552,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,U(VI),200,HNO3,3,288.15,7.88,0.896526217
6553,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,U(VI),200,HNO3,3,293.15,6.49,0.812244697
6554,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,U(VI),200,HNO3,3,298.15,5.63,0.750508395
6555,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,U(VI),200,HNO3,3,318.15,3.25,0.511883361
6556,1,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.050048633,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,0.150218748,-0.823275862
6557,1,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.101813736,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,0.562341325,-0.25
6558,1,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.203790749,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,2.644927628,0.422413793
6559,1,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.304728728,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,5.851151987,0.767241379
6560,1,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.406808372,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,9.145488259,0.961206897
6561,1,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.507632512,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,13.87526797,1.142241379
6562,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,0.05900999,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,0.023479544,-1.629310345
6563,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,0.118114613,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,0.104049831,-0.982758621
6564,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,0.237057883,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,0.479771541,-0.318965517
6565,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,0.353517288,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,1.32035178,0.120689655
6566,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,0.471940381,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,2.147318925,0.331896552
6567,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,0.590499268,n-dodecane,,1,0,U(VI),0.01,HNO3,2,298.15,3.457746126,0.538793103
6568,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,0.069014576,n-dodecane,,1,0,U(VI),0.01,HNO3,3,298.15,0.008789527,-2.056034483
6569,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,0.139263387,n-dodecane,,1,0,U(VI),0.01,HNO3,3,298.15,0.035622479,-1.448275862
6570,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,0.278750109,n-dodecane,,1,0,U(VI),0.01,HNO3,3,298.15,0.150218748,-0.823275862
6571,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,0.417942615,n-dodecane,,1,0,U(VI),0.01,HNO3,3,298.15,0.366990796,-0.435344828
6572,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,0.557947246,n-dodecane,,1,0,U(VI),0.01,HNO3,3,298.15,0.665695869,-0.176724138
6573,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,0.696229924,n-dodecane,,1,0,U(VI),0.01,HNO3,3,298.15,1.082636734,0.034482759
6574,1,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,1,n-dodecane,,1,0,U(VI),0.01,HNO3,0.01,298.15,0.004749621,-2.32334108
6575,1,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,1,n-dodecane,,1,0,U(VI),0.01,HNO3,0.1,298.15,0.172645848,-0.762843862
6576,1,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,1,n-dodecane,,1,0,U(VI),0.01,HNO3,1,298.15,6.361401493,0.803552806
