Extractants_count,SMILES_canonical,Extractant_conc_M,Solvent_A,Solvent_B,Volume_fraction_A,Volume_fraction_B,Metal,Metal_conc_mM,Acid_type,Acid_conc_M,Temperature_K,,Log_D
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Pu(VI),0.0000003,HNO3,0.034928142,298.15,,-0.463414634
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Pu(IV),0.0000003,HNO3,0.134317842,298.15,,0.054878049
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Pu(IV),0.0000003,HNO3,1.032589196,298.15,,0.963414634
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0.000001,HNO3,0.050022379,298.15,,-2.274390244
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0.000001,HNO3,0.10129104,298.15,,-1.823170732
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0.000001,HNO3,0.199910523,298.15,,-1.329268293
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0.000001,HNO3,0.497025682,298.15,,-0.274390244
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0.000001,HNO3,0.980942281,298.15,,1.481707317
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,0.010064345,298.15,,-2.158536585
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,0.1,298.15,,-1.445121951
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,0.503442483,298.15,,0.286585366
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,0.993606639,298.15,,1.87804878
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.008724193,n-dodecane,,1,0,Th(IV),0.0002,HNO3,1,298.15,,-1.450110865
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.017457437,n-dodecane,,1,0,Th(IV),0.0002,HNO3,1,298.15,,-0.399113082
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.043738584,n-dodecane,,1,0,Th(IV),0.0002,HNO3,1,298.15,,0.924611973
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1001607,n-dodecane,,1,0,Th(IV),0.0002,HNO3,1,298.15,,2.068736142
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1001607,n-dodecane,,1,0,Th(IV),0.0002,HNO3,1,298.15,,2.248337029
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.017441066,n-dodecane,,1,0,U(VI),0.0004,HNO3,1,298.15,,-2.510204082
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.043939706,n-dodecane,,1,0,U(VI),0.0004,HNO3,1,298.15,,-1.43877551
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.100555934,n-dodecane,,1,0,U(VI),0.0004,HNO3,1,298.15,,-0.099489796
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.017441066,n-dodecane,,1,0,U(VI),0.0004,HNO3,1,298.15,,-2.464285714
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.043939706,n-dodecane,,1,0,U(VI),0.0004,HNO3,1,298.15,,-1.400510204
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.10130199,n-dodecane,,1,0,Np(V),0.004,HNO3,1,298.15,,-2.257653061
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.017441066,n-dodecane,,1,0,Pu(VI),0.0000003,HNO3,1,298.15,,-0.87244898
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.017441066,n-dodecane,,1,0,Pu(VI),0.0000003,HNO3,1,298.15,,-0.742346939
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.043939706,n-dodecane,,1,0,Pu(VI),0.0000003,HNO3,1,298.15,,-0.283163265
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.079963031,n-dodecane,,1,0,Pu(VI),0.0000003,HNO3,1,298.15,,1.140306122
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.079963031,n-dodecane,,1,0,Pu(VI),0.0000003,HNO3,1,298.15,,1.170918367
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.100555934,n-dodecane,,1,0,Pu(VI),0.0000003,HNO3,1,298.15,,0.956632653
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.161385744,n-dodecane,,1,0,Pu(VI),0.0000003,HNO3,1,298.15,,1.852040816
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.161385744,n-dodecane,,1,0,Pu(VI),0.0000003,HNO3,1,298.15,,1.767857143
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.201452822,n-dodecane,,1,0,Pu(VI),0.0000003,HNO3,1,298.15,,2.028061224
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.199969187,n-dodecane,,1,0,Pu(VI),0.0000003,HNO3,1,298.15,,1.99744898
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.010018497,n-dodecane,,1,0,Am(III),0.000001,HNO3,1,298.15,,-2.196428571
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.020070963,n-dodecane,,1,0,Am(III),0.000001,HNO3,1,298.15,,-1.086734694
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.020070963,n-dodecane,,1,0,Am(III),0.000001,HNO3,1,298.15,,-1.170918367
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.050192873,n-dodecane,,1,0,Am(III),0.000001,HNO3,1,298.15,,0.512755102
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.099815372,n-dodecane,,1,0,Am(III),0.000001,HNO3,1,298.15,,1.477040816
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.100555934,n-dodecane,,1,0,Am(III),0.000001,HNO3,1,298.15,,1.507653061
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.008705774,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,1,298.15,,-2.716836735
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.008705774,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,1,298.15,,-2.418367347
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.017441066,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,1,298.15,,-1.446428571
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.017441066,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,1,298.15,,-1.469387755
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.043616104,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,1,298.15,,0.221938776
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.100555934,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,1,298.15,,1.859693878
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.100555934,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,1,298.15,,1.890306122
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0.000001,HNO3,0.5,298.15,,-0.280799112
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,0.5,298.15,,0.145394007
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Cf(III),0.00000008,HNO3,0.5,298.15,,1.099889012
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0.000001,HNO3,1,298.15,,1.477247503
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,1,298.15,,1.903440622
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Cf(III),0.00000008,HNO3,1,298.15,,2.169811321
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,nitrobenzene,,1,0,Am(III),0.000001,HNO3,1,298.15,,2.342422681
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,"1,2-dichloroethane",,1,0,Am(III),0.000001,HNO3,1,298.15,,0.995635195
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,1-octanol,,1,0,Am(III),0.000001,HNO3,1,298.15,,1.908485019
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,chloroform,,1,0,Am(III),0.000001,HNO3,1,298.15,,-0.920818754
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,diethylether,,1,0,Am(III),0.000001,HNO3,1,298.15,,2
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,benzene,,1,0,Am(III),0.000001,HNO3,1,298.15,,-0.408935393
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,toluene,,1,0,Am(III),0.000001,HNO3,1,298.15,,-0.522878745
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,CCl4,,1,0,Am(III),0.000001,HNO3,1,298.15,,-1.022276395
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0.000001,HNO3,1,298.15,,1.477121255
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-hexane,,1,0,Am(III),0.000001,HNO3,1,298.15,,1.51851394
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Th(IV),0.0002,HNO3,1,298.15,,2.167317335
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,U(VI),0.0004,HNO3,1,298.15,,-0.096910013
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Np(V),0.004,HNO3,1,298.15,,-2.251811973
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0.000001,HNO3,1,298.15,,1.477121255
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Cm(III),0.00000004,HNO3,1,298.15,,1.892094603
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Cf(III),0.00000008,HNO3,1,298.15,,2.193124598
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HCl,0.008244994,298.15,,-2.219512195
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HCl,0.098939929,298.15,,-2.298780488
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HCl,0.997644287,298.15,,-2.298780488
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HCl,1.995288575,298.15,,-2.298780488
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HCl,3.998822144,298.15,,-1.463414634
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HCl,6.002355713,298.15,,1.652439024
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,0.008244994,298.15,,-2.993902439
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,0.098939929,298.15,,-1.884146341
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,0.997644287,298.15,,1.384146341
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,1.995288575,298.15,,2.237804878
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,3.99057715,298.15,,2.548780488
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,5.994110718,298.15,,2.536585366
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HClO4,0.008244994,298.15,,2.274390244
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HClO4,0.090694935,298.15,,2.365853659
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HClO4,0.997644287,298.15,,2.286585366
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HClO4,1.995288575,298.15,,2.231707317
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HClO4,3.99057715,298.15,,2.280487805
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HClO4,5.994110718,298.15,,2.31097561
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,1-octanol,,1,0,Am(III),0,HNO3,1,298.15,,1.832508913
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,"1,2-dichloroethane",,1,0,Am(III),0,HNO3,1,298.15,,1.079181246
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,1,298.15,,1.380211242
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,nitrobenzene,,1,0,Am(III),0,HNO3,1,298.15,,2.305351369
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,toluene,,1,0,Am(III),0,HNO3,1,298.15,,-0.522878745
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,0.01,298.15,,-3
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,0.1,298.15,,-1.886056648
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,0.5,298.15,,-0.107905397
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,1,298.15,,1.380211242
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,2,298.15,,2.23299611
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,3,298.15,,2.472756449
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,4,298.15,,2.542825427
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,5,298.15,,2.526339277
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,6,298.15,,2.532754379
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.3,n-dodecane,,1,0,Am(III),0,HNO3,5,298.15,,1.681241237
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.3,n-dodecane,,1,0,Cm(III),0,HNO3,5,298.15,,1.527629901
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.2,n-dodecane,,1,0,Am(III),0,HNO3,5,298.15,,0.69019608
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.2,n-dodecane,,1,0,Cm(III),0,HNO3,5,298.15,,0.301029996
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.3,n-dodecane,,1,0,Am(III),0,HNO3,5,298.15,,0.944482672
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.3,n-dodecane,,1,0,Cm(III),0,HNO3,5,298.15,,0.556302501
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.08,n-dodecane,,1,0,Am(III),0,HNO3,1,298.15,,0.867467488
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.08,n-dodecane,,1,0,Cm(III),0,HNO3,1,298.15,,1.149219113
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.1,n-dodecane,,1,0,Am(III),0,HNO3,3,298.15,,0.193124598
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.1,n-dodecane,,1,0,Cm(III),0,HNO3,3,298.15,,0.705863712
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.2,n-dodecane,,1,0,Am(III),0,HNO3,3,298.15,,0.139879086
1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.2,n-dodecane,,1,0,Cm(III),0,HNO3,3,298.15,,0.491361694
1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,0.5,298.15,,-2.433355133
1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,1,298.15,,-1.032483193
1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,2,298.15,,-0.313349996
1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,3,298.15,,0.002558206
1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,4,298.15,,0.123339698
1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,5,298.15,,0.206755523
1,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,6,298.15,,0.262256575
1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,0.5,298.15,,-2.177750171
1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,1,298.15,,-0.810614806
1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,2,298.15,,-0.061016528
1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,3,298.15,,0.250559754
1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,4,298.15,,0.248037017
1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,5,298.15,,0.2534222
1,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,6,298.15,,0.251633332
1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,0.5,298.15,,-1.164385453
1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,1,298.15,,-0.213817464
1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,2,298.15,,0.263651237
1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,3,298.15,,0.492208236
1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,4,298.15,,0.561180073
1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,5,298.15,,0.620378146
1,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,6,298.15,,0.677603295
1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,0.5,298.15,,-1.376974119
1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,1,298.15,,-0.670481491
1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,2,298.15,,0.005721717
1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,3,298.15,,0.171162157
1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.005,n-dodecane,1-octanol,0.7,0.3,Np(IV),0.000000001,HNO3,4,298.15,,0.209525405
